股票代码,股票简称,公告ID,公告标题,公告时间,时间戳,PDF链接,PDF大小(KB),板块,公告类型代码,orgId
600030,中信证券,60762918,2011年年度报告,2012-03-30,1333060200000,https://static.cninfo.com.cn/finalpage/2012-03-30/60762918.PDF,1913,SHZB,01010501||010113||01030101,gssh0600030
300750,宁德时代,1225002214,2025年年度报告,2026-03-10,1773072000000,https://static.cninfo.com.cn/finalpage/2026-03-10/1225002214.PDF,1997,SZCY,01010503||010112||010115||010301,GD165627
300750,宁德时代,1225002213,2025年年度报告摘要,2026-03-10,1773072000000,https://static.cninfo.com.cn/finalpage/2026-03-10/1225002213.PDF,265,SZCY,01010503||010112||010115||010301,GD165627
300750,宁德时代,1222806982,2024年年度报告,2025-03-15,1741968000000,https://static.cninfo.com.cn/finalpage/2025-03-15/1222806982.PDF,2023,SZCY,01010503||010112||010115||010301,GD165627
300750,宁德时代,1222806928,2024年年度报告摘要,2025-03-15,1741968000000,https://static.cninfo.com.cn/finalpage/2025-03-15/1222806928.PDF,340,SZCY,01010503||010112||010115||010301,GD165627
300750,宁德时代,1219313048,2023年年度报告摘要,2024-03-16,1710518400000,https://static.cninfo.com.cn/finalpage/2024-03-16/1219313048.PDF,401,SZCY,01010503||010112||010115||010301,GD165627
300750,宁德时代,1219313047,2023年年度报告,2024-03-16,1710518400000,https://static.cninfo.com.cn/finalpage/2024-03-16/1219313047.PDF,5847,SZCY,01010503||010112||010115||010301,GD165627
300750,宁德时代,1216084559,2022年年度报告,2023-03-10,1678377600000,https://static.cninfo.com.cn/finalpage/2023-03-10/1216084559.PDF,5403,SZCY,01010503||010112||010115||010301,GD165627
300750,宁德时代,1216084543,2022年年度报告摘要,2023-03-10,1678377600000,https://static.cninfo.com.cn/finalpage/2023-03-10/1216084543.PDF,363,SZCY,01010503||010112||010115||010301,GD165627
300750,宁德时代,1213027750,2021年年度报告,2022-04-22,1650556800000,https://static.cninfo.com.cn/finalpage/2022-04-22/1213027750.PDF,6170,SZCY,01010503||010112||010115||010301,GD165627
300750,宁德时代,1213027748,2021年年度报告摘要,2022-04-22,1650556800000,https://static.cninfo.com.cn/finalpage/2022-04-22/1213027748.PDF,267,SZCY,01010503||010112||010115||010301,GD165627
300750,宁德时代,1209834847,2020年年度报告摘要,2021-04-28,1619539200000,https://static.cninfo.com.cn/finalpage/2021-04-28/1209834847.PDF,264,SZCY,01010503||010112||010115||01030110,GD165627
300750,宁德时代,1209834834,2020年年度报告,2021-04-28,1619539200000,https://static.cninfo.com.cn/finalpage/2021-04-28/1209834834.PDF,5763,SZCY,01010503||010112||010115||01030101,GD165627
300750,宁德时代,1207613154,2019年年度报告,2020-04-25,1587744000000,https://static.cninfo.com.cn/finalpage/2020-04-25/1207613154.PDF,5526,SZCY,01010503||010112||010115||01030101,GD165627
300750,宁德时代,1207613149,2019年年度报告摘要,2020-04-25,1587744000000,https://static.cninfo.com.cn/finalpage/2020-04-25/1207613149.PDF,510,SZCY,01010503||010112||010115||01030110,GD165627
300750,宁德时代,1206093043,2018年年度报告,2019-04-25,1556121600000,https://static.cninfo.com.cn/finalpage/2019-04-25/1206093043.PDF,4109,SZCY,01010503||010112||010115||01030101,GD165627
300750,宁德时代,1206093042,2018年年度报告摘要,2019-04-25,1556121600000,https://static.cninfo.com.cn/finalpage/2019-04-25/1206093042.PDF,302,SZCY,01010503||010112||010115||01030110,GD165627
300124,汇川技术,1225208488,2025年年度报告,2026-04-28,1777305600000,https://static.cninfo.com.cn/finalpage/2026-04-28/1225208488.PDF,7212,SZCY,01010503||010112||010115||010301,9900012527
300124,汇川技术,1225208487,2025年年度报告摘要,2026-04-28,1777305600000,https://static.cninfo.com.cn/finalpage/2026-04-28/1225208487.PDF,860,SZCY,01010503||010112||010115||010301,9900012527
300124,汇川技术,1223371383,2024年年度报告,2025-04-29,1745856000000,https://static.cninfo.com.cn/finalpage/2025-04-29/1223371383.PDF,7438,SZCY,01010503||010112||010115||010301,9900012527
300124,汇川技术,1223371356,2024年年度报告摘要,2025-04-29,1745856000000,https://static.cninfo.com.cn/finalpage/2025-04-29/1223371356.PDF,1030,SZCY,01010503||010112||010115||010301,9900012527
300124,汇川技术,1219748636,2023年年度报告摘要,2024-04-23,1713801600000,https://static.cninfo.com.cn/finalpage/2024-04-23/1219748636.PDF,1014,SZCY,01010503||010112||010115||010301,9900012527
300124,汇川技术,1219748593,2023年年度报告,2024-04-23,1713801600000,https://static.cninfo.com.cn/finalpage/2024-04-23/1219748593.PDF,7338,SZCY,01010503||010112||010115||010301,9900012527
300124,汇川技术,1216560890,2022年年度报告,2023-04-25,1682352000000,https://static.cninfo.com.cn/finalpage/2023-04-25/1216560890.PDF,2716,SZCY,01010503||010112||010115||010301,9900012527
300124,汇川技术,1216554125,2022年年度报告摘要,2023-04-25,1682352000000,https://static.cninfo.com.cn/finalpage/2023-04-25/1216554125.PDF,1177,SZCY,01010503||010112||010115||010301,9900012527
300124,汇川技术,1213108076,2021年年度报告,2022-04-26,1650902400000,https://static.cninfo.com.cn/finalpage/2022-04-26/1213108076.PDF,5310,SZCY,01010503||010112||010115||010301,9900012527
300124,汇川技术,1213108073,2021年年度报告摘要,2022-04-26,1650902400000,https://static.cninfo.com.cn/finalpage/2022-04-26/1213108073.PDF,502,SZCY,01010503||010112||010115||010301,9900012527
300124,汇川技术,1209813259,2020年年度报告摘要,2021-04-27,1619452800000,https://static.cninfo.com.cn/finalpage/2021-04-27/1209813259.PDF,394,SZCY,01010503||010112||010115||01030110,9900012527
300124,汇川技术,1209813257,2020年年度报告,2021-04-27,1619452800000,https://static.cninfo.com.cn/finalpage/2021-04-27/1209813257.PDF,5745,SZCY,01010503||010112||010115||01030101,9900012527
300124,汇川技术,1207639971,2019年年度报告,2020-04-28,1588003200000,https://static.cninfo.com.cn/finalpage/2020-04-28/1207639971.PDF,10703,SZCY,01010503||010112||010115||01030101,9900012527
300124,汇川技术,1207639970,2019年年度报告摘要,2020-04-28,1588003200000,https://static.cninfo.com.cn/finalpage/2020-04-28/1207639970.PDF,542,SZCY,01010503||010112||010115||01030110,9900012527
300124,汇川技术,1206022424,2018年年度报告,2019-04-16,1555344000000,https://static.cninfo.com.cn/finalpage/2019-04-16/1206022424.PDF,7788,SZCY,01010503||010112||010115||01030101,9900012527
300124,汇川技术,1206022423,2018年年度报告摘要,2019-04-16,1555344000000,https://static.cninfo.com.cn/finalpage/2019-04-16/1206022423.PDF,432,SZCY,01010503||010112||010115||01030110,9900012527
300124,汇川技术,1204741374,2017年年度报告,2018-04-25,1524585600000,https://static.cninfo.com.cn/finalpage/2018-04-25/1204741374.PDF,7709,SZCY,01010503||010112||010115||01030101,9900012527
300124,汇川技术,1204741343,2017年年度报告摘要,2018-04-25,1524585600000,https://static.cninfo.com.cn/finalpage/2018-04-25/1204741343.PDF,820,SZCY,01010503||010112||010115||01030110,9900012527
300124,汇川技术,1203274676,2016年年度报告,2017-04-11,1491840000000,https://static.cninfo.com.cn/finalpage/2017-04-11/1203274676.PDF,5621,SZCY,01010503||010112||010115||01030101,9900012527
300124,汇川技术,1203274674,2016年年度报告摘要,2017-04-11,1491840000000,https://static.cninfo.com.cn/finalpage/2017-04-11/1203274674.PDF,389,SZCY,01010503||010112||010115||01030110,9900012527
300124,汇川技术,1202162704,2015年年度报告,2016-04-12,1460390400000,https://static.cninfo.com.cn/finalpage/2016-04-12/1202162704.PDF,4841,SZCY,01010503||010112||010115||01030101,9900012527
300124,汇川技术,1202162700,2015年年度报告摘要,2016-04-12,1460390400000,https://static.cninfo.com.cn/finalpage/2016-04-12/1202162700.PDF,333,SZCY,01010503||010112||010115||01030110,9900012527
300124,汇川技术,1200719386,2014年年度报告,2015-03-20,1426780800000,https://static.cninfo.com.cn/finalpage/2015-03-20/1200719386.PDF,3383,SZCY,01010503||010112||010115||01030101,9900012527
300124,汇川技术,1200719381,2014年年度报告摘要,2015-03-20,1426780800000,https://static.cninfo.com.cn/finalpage/2015-03-20/1200719381.PDF,344,SZCY,01010503||010112||010115||01030110,9900012527
300124,汇川技术,63669258,2013年年度报告,2014-03-13,1394640000000,https://static.cninfo.com.cn/finalpage/2014-03-13/63669258.PDF,6082,SZZB,01010501||010112||010115||01030101,9900012527
300124,汇川技术,63669248,2013年年度报告摘要,2014-03-13,1394640000000,https://static.cninfo.com.cn/finalpage/2014-03-13/63669248.PDF,307,SZZB,01010501||010112||010115||01030110,9900012527
300124,汇川技术,62296733,2012年年度报告,2013-03-29,1364486400000,https://static.cninfo.com.cn/finalpage/2013-03-29/62296733.PDF,5274,SZZB,01010501||010112||010115||01030101,9900012527
300124,汇川技术,62296725,2012年年度报告摘要,2013-03-29,1364486400000,https://static.cninfo.com.cn/finalpage/2013-03-29/62296725.PDF,386,SZZB,01010501||010112||010115||01030110,9900012527
300124,汇川技术,60731333,2011年年度报告,2012-03-27,1332801000000,https://static.cninfo.com.cn/finalpage/2012-03-27/60731333.PDF,6069,SZZB,01010501||010112||010115||01030101,9900012527
300124,汇川技术,60731316,2011年年度报告摘要,2012-03-27,1332801000000,https://static.cninfo.com.cn/finalpage/2012-03-27/60731316.PDF,351,SZZB,01010503||010112||010115||01030110,9900012527
300059,东方财富,1225019509,2025年年度报告,2026-03-20,1773936000000,https://static.cninfo.com.cn/finalpage/2026-03-20/1225019509.PDF,4866,SZCY,01010503||010112||010115||010301,9900010488
300059,东方财富,1225019508,2025年年度报告摘要,2026-03-20,1773936000000,https://static.cninfo.com.cn/finalpage/2026-03-20/1225019508.PDF,223,SZCY,01010503||010112||010115||010301,9900010488
300059,东方财富,1222806715,2024年年度报告摘要,2025-03-15,1741968000000,https://static.cninfo.com.cn/finalpage/2025-03-15/1222806715.PDF,503,SZCY,01010503||010112||010115||010301,9900010488
300059,东方财富,1222806709,2024年年度报告,2025-03-15,1741968000000,https://static.cninfo.com.cn/finalpage/2025-03-15/1222806709.PDF,4971,SZCY,01010503||010112||010115||010301,9900010488
300059,东方财富,1219307793,2023年年度报告,2024-03-15,1710432000000,https://static.cninfo.com.cn/finalpage/2024-03-15/1219307793.PDF,4804,SZCY,01010503||010112||010115||010301,9900010488
300059,东方财富,1219307756,2023年年度报告摘要,2024-03-15,1710432000000,https://static.cninfo.com.cn/finalpage/2024-03-15/1219307756.PDF,507,SZCY,01010503||010112||010115||010301,9900010488
300059,东方财富,1216145355,2022年年度报告摘要,2023-03-18,1679068800000,https://static.cninfo.com.cn/finalpage/2023-03-18/1216145355.PDF,378,SZCY,01010503||010112||010115||010301,9900010488
300059,东方财富,1216145341,2022年年度报告,2023-03-18,1679068800000,https://static.cninfo.com.cn/finalpage/2023-03-18/1216145341.PDF,4449,SZCY,01010503||010112||010115||010301,9900010488
300059,东方财富,1212623862,2021年年度报告,2022-03-19,1647619200000,https://static.cninfo.com.cn/finalpage/2022-03-19/1212623862.PDF,5359,SZCY,01010503||010112||010115||010301,9900010488
300059,东方财富,1212623861,2021年年度报告摘要,2022-03-19,1647619200000,https://static.cninfo.com.cn/finalpage/2022-03-19/1212623861.PDF,286,SZCY,01010503||010112||010115||010301,9900010488
300059,东方财富,1209805869,2020年年度报告,2021-04-27,1619452800000,https://static.cninfo.com.cn/finalpage/2021-04-27/1209805869.PDF,4735,SZCY,01010503||010112||010115||01030101,9900010488
300059,东方财富,1209805832,2020年年度报告摘要,2021-04-27,1619452800000,https://static.cninfo.com.cn/finalpage/2021-04-27/1209805832.PDF,356,SZCY,01010503||010112||010115||01030110,9900010488
300059,东方财富,1207470989,2019年年度报告,2020-04-10,1586448000000,https://static.cninfo.com.cn/finalpage/2020-04-10/1207470989.PDF,4742,SZCY,01010503||010112||010115||01030101,9900010488
300059,东方财富,1207470979,2019年年度报告摘要,2020-04-10,1586448000000,https://static.cninfo.com.cn/finalpage/2020-04-10/1207470979.PDF,420,SZCY,01010503||010112||010115||01030110,9900010488
300059,东方财富,1205876068,2018年年度报告,2019-03-06,1551801600000,https://static.cninfo.com.cn/finalpage/2019-03-06/1205876068.PDF,4306,SZCY,01010503||010112||010115||01030101,9900010488
300059,东方财富,1205876066,2018年年度报告摘要,2019-03-06,1551801600000,https://static.cninfo.com.cn/finalpage/2019-03-06/1205876066.PDF,416,SZCY,01010503||010112||010115||01030110,9900010488
300059,东方财富,1204484726,2017年年度报告,2018-03-17,1521216000000,https://static.cninfo.com.cn/finalpage/2018-03-17/1204484726.PDF,4397,SZCY,01010503||010112||010115||01030101,9900010488
300059,东方财富,1204484720,2017年年度报告摘要,2018-03-17,1521216000000,https://static.cninfo.com.cn/finalpage/2018-03-17/1204484720.PDF,405,SZCY,01010503||010112||010115||01030110,9900010488
300059,东方财富,1203130348,2016年年度报告,2017-03-06,1488729600000,https://static.cninfo.com.cn/finalpage/2017-03-06/1203130348.PDF,2787,SZCY,01010503||010112||010115||01030101,9900010488
300059,东方财富,1203130345,2016年年度报告摘要,2017-03-06,1488729600000,https://static.cninfo.com.cn/finalpage/2017-03-06/1203130345.PDF,385,SZCY,01010503||010112||010115||01030110,9900010488
300059,东方财富,1202134828,2015年年度报告（更新后）,2016-04-02,1459526400000,https://static.cninfo.com.cn/finalpage/2016-04-02/1202134828.PDF,1611,SZCY,01010503||010112||010115||01030140,9900010488
300059,东方财富,1202058739,2015年年度报告（已取消）,2016-03-19,1458316800000,https://static.cninfo.com.cn/finalpage/2016-03-19/1202058739.PDF,2028,SZCY,01010503||010112||010115||01030101,9900010488
300059,东方财富,1202058730,2015年年度报告摘要,2016-03-19,1458316800000,https://static.cninfo.com.cn/finalpage/2016-03-19/1202058730.PDF,519,SZCY,01010503||010112||010115||01030110,9900010488
300059,东方财富,1200636649,2014年年度报告,2015-02-14,1423843200000,https://static.cninfo.com.cn/finalpage/2015-02-14/1200636649.PDF,1216,SZCY,01010503||010112||010115||01030101,9900010488
300059,东方财富,1200636643,2014年年度报告摘要,2015-02-14,1423843200000,https://static.cninfo.com.cn/finalpage/2015-02-14/1200636643.PDF,308,SZCY,01010503||010112||010115||01030110,9900010488
300059,东方财富,63917241,2013年年度报告,2014-04-25,1398355200000,https://static.cninfo.com.cn/finalpage/2014-04-25/63917241.PDF,1145,SZZB,01010501||010112||010115||01030101,9900010488
300059,东方财富,63917223,2013年年度报告摘要,2014-04-25,1398355200000,https://static.cninfo.com.cn/finalpage/2014-04-25/63917223.PDF,285,SZZB,01010501||010112||010115||01030110,9900010488
300059,东方财富,62384685,2012年年度报告,2013-04-19,1366300800000,https://static.cninfo.com.cn/finalpage/2013-04-19/62384685.PDF,2270,SZZB,01010501||010112||010115||01030101,9900010488
300059,东方财富,62384683,2012年年度报告摘要,2013-04-19,1366300800000,https://static.cninfo.com.cn/finalpage/2013-04-19/62384683.PDF,299,SZZB,01010501||010112||010115||01030110,9900010488
300059,东方财富,60593886,2011年年度报告,2012-02-28,1330381800000,https://static.cninfo.com.cn/finalpage/2012-02-28/60593886.PDF,7191,SZZB,01010501||010112||010115||01030101,9900010488
002594,比亚迪,1225045351,2025年年度报告,2026-03-28,1774627200000,https://static.cninfo.com.cn/finalpage/2026-03-28/1225045351.PDF,7358,SZZB,01010503||010112||010301,gshk0001211
002594,比亚迪,1225045350,2025年年度报告摘要,2026-03-28,1774627200000,https://static.cninfo.com.cn/finalpage/2026-03-28/1225045350.PDF,178,SZZB,01010503||010112||010301,gshk0001211
002594,比亚迪,1222881505,2024年年度报告摘要,2025-03-25,1742832000000,https://static.cninfo.com.cn/finalpage/2025-03-25/1222881505.PDF,330,SZZB,01010503||010112||010301,gshk0001211
002594,比亚迪,1222881496,2024年年度报告,2025-03-25,1742832000000,https://static.cninfo.com.cn/finalpage/2025-03-25/1222881496.PDF,9857,SZZB,01010503||010112||010301,gshk0001211
002594,比亚迪,1219412041,2023年年度报告摘要,2024-03-27,1711468800000,https://static.cninfo.com.cn/finalpage/2024-03-27/1219412041.PDF,276,SZZB,01010503||010112||010301,gshk0001211
002594,比亚迪,1219412018,2023年年度报告,2024-03-27,1711468800000,https://static.cninfo.com.cn/finalpage/2024-03-27/1219412018.PDF,9413,SZZB,01010503||010112||010301,gshk0001211
002594,比亚迪,1216246589,2022年年度报告,2023-03-29,1680019200000,https://static.cninfo.com.cn/finalpage/2023-03-29/1216246589.PDF,7608,SZZB,01010503||010112||010301,gshk0001211
002594,比亚迪,1216246586,2022年年度报告摘要,2023-03-29,1680019200000,https://static.cninfo.com.cn/finalpage/2023-03-29/1216246586.PDF,285,SZZB,01010503||010112||010301,gshk0001211
002594,比亚迪,1212730520,2021年年度报告,2022-03-30,1648569600000,https://static.cninfo.com.cn/finalpage/2022-03-30/1212730520.PDF,5246,SZZB,01010503||010112||010301,gshk0001211
002594,比亚迪,1212730519,2021年年度报告摘要,2022-03-30,1648569600000,https://static.cninfo.com.cn/finalpage/2022-03-30/1212730519.PDF,243,SZZB,01010503||010112||010301,gshk0001211
002594,比亚迪,1209476375,2020年年度报告,2021-03-30,1617033600000,https://static.cninfo.com.cn/finalpage/2021-03-30/1209476375.PDF,5065,SZZX,01010503||010112||010114||01030101,gshk0001211
002594,比亚迪,1209476370,2020年年度报告摘要,2021-03-30,1617033600000,https://static.cninfo.com.cn/finalpage/2021-03-30/1209476370.PDF,295,SZZX,01010503||010112||010114||01030110,gshk0001211
002594,比亚迪,1207552330,2019年年度报告摘要,2020-04-22,1587484800000,https://static.cninfo.com.cn/finalpage/2020-04-22/1207552330.PDF,310,SZZX,01010503||010112||010114||01030110,gshk0001211
002594,比亚迪,1207552329,2019年年度报告,2020-04-22,1587484800000,https://static.cninfo.com.cn/finalpage/2020-04-22/1207552329.PDF,5620,SZZX,01010503||010112||010114||01030101,gshk0001211
002594,比亚迪,1205949230,2018年年度报告摘要,2019-03-28,1553702400000,https://static.cninfo.com.cn/finalpage/2019-03-28/1205949230.PDF,341,SZZX,01010503||010112||010114||01030110,gshk0001211
002594,比亚迪,1205949227,2018年年度报告,2019-03-28,1553702400000,https://static.cninfo.com.cn/finalpage/2019-03-28/1205949227.PDF,5147,SZZX,01010503||010112||010114||01030101,gshk0001211
002594,比亚迪,1204525860,2017年年度报告,2018-03-28,1522166400000,https://static.cninfo.com.cn/finalpage/2018-03-28/1204525860.PDF,4914,SZZX,01010503||010112||010114||01030101,gshk0001211
002594,比亚迪,1204525859,2017年年度报告摘要,2018-03-28,1522166400000,https://static.cninfo.com.cn/finalpage/2018-03-28/1204525859.PDF,312,SZZX,01010503||010112||010114||01030110,gshk0001211
002594,比亚迪,1203217018,2016年年度报告摘要,2017-03-29,1490716800000,https://static.cninfo.com.cn/finalpage/2017-03-29/1203217018.PDF,301,SZZX,01010503||010112||010114||01030110,gshk0001211
002594,比亚迪,1203217016,2016年年度报告,2017-03-29,1490716800000,https://static.cninfo.com.cn/finalpage/2017-03-29/1203217016.PDF,4396,SZZX,01010503||010112||010114||01030101,gshk0001211
002594,比亚迪,1202089378,2015年年度报告摘要,2016-03-29,1459180800000,https://static.cninfo.com.cn/finalpage/2016-03-29/1202089378.PDF,327,SZZX,01010503||010112||010114||01030110,gshk0001211
002594,比亚迪,1202089377,2015年年度报告,2016-03-29,1459180800000,https://static.cninfo.com.cn/finalpage/2016-03-29/1202089377.PDF,4254,SZZX,01010503||010112||010114||01030101,gshk0001211
002594,比亚迪,1200756892,2014年年度报告,2015-03-30,1427644800000,https://static.cninfo.com.cn/finalpage/2015-03-30/1200756892.PDF,3898,SZZX,01010503||010112||010114||01030101,gshk0001211
002594,比亚迪,1200756884,2014年年度报告摘要,2015-03-30,1427644800000,https://static.cninfo.com.cn/finalpage/2015-03-30/1200756884.PDF,242,SZZX,01010503||010112||010114||01030110,gshk0001211
002594,比亚迪,63698039,2013年年度报告,2014-03-20,1395244800000,https://static.cninfo.com.cn/finalpage/2014-03-20/63698039.PDF,4235,SZZB,01010501||010112||010114||01030101,gshk0001211
002594,比亚迪,63698031,2013年年度报告摘要,2014-03-20,1395244800000,https://static.cninfo.com.cn/finalpage/2014-03-20/63698031.PDF,332,SZZB,01010501||010112||010114||01030110,gshk0001211
002594,比亚迪,62257540,2012年年度报告,2013-03-25,1364140800000,https://static.cninfo.com.cn/finalpage/2013-03-25/62257540.PDF,4182,SZZB,01010501||010112||010114||01030101,gshk0001211
002594,比亚迪,62257519,2012年年度报告摘要,2013-03-25,1364140800000,https://static.cninfo.com.cn/finalpage/2013-03-25/62257519.PDF,297,SZZB,01010501||010112||010114||01030110,gshk0001211
002594,比亚迪,60719854,2011年年度报告,2012-03-26,1332714600000,https://static.cninfo.com.cn/finalpage/2012-03-26/60719854.PDF,1478,SZZB,01010501||010112||010114||01030101,gshk0001211
002594,比亚迪,60719850,2011年年度报告摘要,2012-03-26,1332714600000,https://static.cninfo.com.cn/finalpage/2012-03-26/60719850.PDF,255,SZZB,01010501||010112||010114||01030110,gshk0001211
002415,海康威视,1225184923,2025年年度报告（英文版）,2026-04-25,1777046400000,https://static.cninfo.com.cn/finalpage/2026-04-25/1225184923.PDF,16339,SZZB,01010503||010112||010301,9900012688
002415,海康威视,1225123062,2025年年度报告,2026-04-18,1776441600000,https://static.cninfo.com.cn/finalpage/2026-04-18/1225123062.PDF,16932,SZZB,01010503||010112||010301,9900012688
002415,海康威视,1225123061,2025年年度报告摘要,2026-04-18,1776441600000,https://static.cninfo.com.cn/finalpage/2026-04-18/1225123061.PDF,249,SZZB,01010503||010112||010301,9900012688
002415,海康威视,1223313059,2024年年度报告（英文版）,2025-04-26,1745596800000,https://static.cninfo.com.cn/finalpage/2025-04-26/1223313059.PDF,14768,SZZB,01010503||010112||010301,9900012688
002415,海康威视,1223153152,2024年年度报告,2025-04-19,1744992000000,https://static.cninfo.com.cn/finalpage/2025-04-19/1223153152.PDF,12235,SZZB,01010503||010112||010301,9900012688
002415,海康威视,1223153108,2024年年度报告摘要,2025-04-19,1744992000000,https://static.cninfo.com.cn/finalpage/2025-04-19/1223153108.PDF,404,SZZB,01010503||010112||010301,9900012688
002415,海康威视,1219860298,2023年年度报告（英文版）,2024-04-27,1714147200000,https://static.cninfo.com.cn/finalpage/2024-04-27/1219860298.PDF,8258,SZZB,01010503||010112||010301,9900012688
002415,海康威视,1219703116,2023年年度报告摘要,2024-04-20,1713542400000,https://static.cninfo.com.cn/finalpage/2024-04-20/1219703116.PDF,489,SZZB,01010503||010112||010301,9900012688
002415,海康威视,1219703072,2023年年度报告,2024-04-20,1713542400000,https://static.cninfo.com.cn/finalpage/2024-04-20/1219703072.PDF,9900,SZZB,01010503||010112||010301,9900012688
002415,海康威视,1216520636,2022年年度报告（英文版）,2023-04-22,1682092800000,https://static.cninfo.com.cn/finalpage/2023-04-22/1216520636.PDF,9650,SZZB,01010503||010112||010301,9900012688
002415,海康威视,1216417187,2022年年度报告,2023-04-15,1681488000000,https://static.cninfo.com.cn/finalpage/2023-04-15/1216417187.PDF,9618,SZZB,01010503||010112||010301,9900012688
002415,海康威视,1216417177,2022年年度报告摘要,2023-04-15,1681488000000,https://static.cninfo.com.cn/finalpage/2023-04-15/1216417177.PDF,688,SZZB,01010503||010112||010301,9900012688
002415,海康威视,1213045927,2021年年度报告（英文版）,2022-04-23,1650643200000,https://static.cninfo.com.cn/finalpage/2022-04-23/1213045927.PDF,7616,SZZB,01010503||010112||010301,9900012688
002415,海康威视,1212941495,2021年年度报告,2022-04-16,1650038400000,https://static.cninfo.com.cn/finalpage/2022-04-16/1212941495.PDF,6610,SZZB,01010503||010112||010301,9900012688
002415,海康威视,1212941492,2021年年度报告摘要,2022-04-16,1650038400000,https://static.cninfo.com.cn/finalpage/2022-04-16/1212941492.PDF,3382,SZZB,01010503||010112||010301,9900012688
002415,海康威视,1209788796,2020年年度报告（英文版）,2021-04-24,1619193600000,https://static.cninfo.com.cn/finalpage/2021-04-24/1209788796.PDF,5977,SZZB,01010503||010112||01030120,9900012688
002415,海康威视,1209712163,2020年年度报告,2021-04-17,1618588800000,https://static.cninfo.com.cn/finalpage/2021-04-17/1209712163.PDF,8598,SZZB,01010503||010112||01030101,9900012688
002415,海康威视,1209712160,2020年年度报告摘要,2021-04-17,1618588800000,https://static.cninfo.com.cn/finalpage/2021-04-17/1209712160.PDF,3610,SZZB,01010503||010112||01030110,9900012688
002415,海康威视,1207701770,2019年年度报告（英文版）,2020-05-06,1588694400000,https://static.cninfo.com.cn/finalpage/2020-05-06/1207701770.PDF,6815,SZZX,01010503||010112||010114||01030120,9900012688
002415,海康威视,1207602645,2019年年度报告,2020-04-25,1587744000000,https://static.cninfo.com.cn/finalpage/2020-04-25/1207602645.PDF,7630,SZZX,01010503||010112||010114||01030101,9900012688
002415,海康威视,1207602642,2019年年度报告摘要,2020-04-25,1587744000000,https://static.cninfo.com.cn/finalpage/2020-04-25/1207602642.PDF,3366,SZZX,01010503||010112||010114||01030110,9900012688
002415,海康威视,1206086105,2018年年度报告（英文版）,2019-04-25,1556121600000,https://static.cninfo.com.cn/finalpage/2019-04-25/1206086105.PDF,6975,SZZX,01010503||010112||010114||01030120,9900012688
002415,海康威视,1206061047,2018年年度报告,2019-04-20,1555689600000,https://static.cninfo.com.cn/finalpage/2019-04-20/1206061047.PDF,6259,SZZX,01010503||010112||010114||01030101,9900012688
002415,海康威视,1206061046,2018年年度报告摘要,2019-04-20,1555689600000,https://static.cninfo.com.cn/finalpage/2019-04-20/1206061046.PDF,2330,SZZX,01010503||010112||010114||01030110,9900012688
002415,海康威视,1204802241,2017年年度报告（英文版）,2018-04-27,1524758400000,https://static.cninfo.com.cn/finalpage/2018-04-27/1204802241.PDF,5537,SZZX,01010503||010112||010114||01030120,9900012688
002415,海康威视,1204675586,2017年年度报告,2018-04-21,1524240000000,https://static.cninfo.com.cn/finalpage/2018-04-21/1204675586.PDF,5173,SZZX,01010503||010112||010114||01030101,9900012688
002415,海康威视,1204675585,2017年年度报告摘要,2018-04-21,1524240000000,https://static.cninfo.com.cn/finalpage/2018-04-21/1204675585.PDF,438,SZZX,01010503||010112||010114||01030110,9900012688
002415,海康威视,1203358317,2016年年度报告（英文版）,2017-04-22,1492790400000,https://static.cninfo.com.cn/finalpage/2017-04-22/1203358317.PDF,5349,SZZX,01010503||010112||010114||01030120,9900012688
002415,海康威视,1203296056,2016年年度报告,2017-04-14,1492099200000,https://static.cninfo.com.cn/finalpage/2017-04-14/1203296056.PDF,4943,SZZX,01010503||010112||010114||01030101,9900012688
002415,海康威视,1203296053,2016年年度报告摘要,2017-04-14,1492099200000,https://static.cninfo.com.cn/finalpage/2017-04-14/1203296053.PDF,406,SZZX,01010503||010112||010114||01030110,9900012688
000858,五 粮 液,1225273091,2025年年度报告,2026-04-30,1777544425000,https://static.cninfo.com.cn/finalpage/2026-04-30/1225273091.PDF,3014,SZZB,01010503||010112||010301,gssz0000858
000858,五 粮 液,1225273090,2025年年度报告摘要,2026-04-30,1777544425000,https://static.cninfo.com.cn/finalpage/2026-04-30/1225273090.PDF,143,SZZB,01010503||010112||010301,gssz0000858
000858,五 粮 液,1223644575,2024年度报告（英文版）,2025-05-24,1748016000000,https://static.cninfo.com.cn/finalpage/2025-05-24/1223644575.PDF,4207,SZZB,01010501||010112||010301,gssz0000858
000858,五 粮 液,1223311582,2024年年度报告摘要,2025-04-26,1745596800000,https://static.cninfo.com.cn/finalpage/2025-04-26/1223311582.PDF,441,SZZB,01010503||010112||010301,gssz0000858
000858,五 粮 液,1223311527,2024年年度报告,2025-04-26,1745596800000,https://static.cninfo.com.cn/finalpage/2025-04-26/1223311527.PDF,7712,SZZB,01010503||010112||010301,gssz0000858
000858,五 粮 液,1220225927,2023年度报告（英文）,2024-06-01,1717171200000,https://static.cninfo.com.cn/finalpage/2024-06-01/1220225927.PDF,4471,SZZB,01010501||010112||010301,gssz0000858
